Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
216449	9.2	1.05	Neural Network (Specific Model)	11	0.903	4451	185.25049701789266	307493	0.39	503	81	10800	None
216918	6.13	0.16	Neural Network (Specific Model)	11	0.822	3086	192.9674185463659	280641	0.34	399	90	8025	None
2233	6.29	0.12	Neural Network (Specific Model)	11	0.656	6478	110.62173913043478	346416	0.31	690	68	30380	None
22486	20.19	0.08	Neural Network (Specific Model)	11	0.936	2642	266.08812949640287	472874	0.43	556	172	6044	None
224875	9.72	0.56	Neural Network (Specific Model)	11	0.938	2706	221.5541718555417	566502	0.44	803	205	6111	None
2251	91.55	42.48	Gradient Boost (General Model)	11	0.922	4437	304.05576559546313	2089430	0.48	2116	503	30130	None
230	76.55	97.86	Neural Network (Specific Model)	11	0.923	7348	307.54347251585625	7549304	0.45	7568	1314	82376	None
237	100.0	41.41	Gradient Boost (General Model)	11	0.919	17071	320.6726926736441	2196543	0.44	2102	258	80595	None
2380	30.05	0.53	Neural Network (Specific Model)	11	0.894	5926	317.2630136986301	775383	0.46	730	143	28750	None
2437	85.94	3.85	Gradient Boost (General Model)	11	0.893	8148	295.9299591002045	1941353	0.52	1956	298	28208	None
2655	100.0	97.65	Gradient Boost (General Model)	11	0.901	4838	274.766929788118	6594576	0.6	7221	1514	26327	None
2680	10.61	0.95	Neural Network (Specific Model)	11	0.857	6752	252.6843853820598	528320	0.47	602	89	26110	None
2759	6.21	0.19	Neural Network (Specific Model)	11	0.928	11582	180.68852459016392	282797	0.44	488	32	25452	None
2783	5.75	0.94	Neural Network (Specific Model)	11	0.663	12092	140.46203904555315	290489	0.35	461	41	82463	None
2874	14.64	0.0	Neural Network (Specific Model)	11	0.885	8657	303.8755980861244	429484	0.49	418	66	24560	None
2907	18.95	0.0	Neural Network (Specific Model)	11	0.933	9141	335.3849878934625	444526	0.43	413	63	19558	None
2925	99.88	72.42	Gradient Boost (General Model)	11	0.87	3937	289.20044812133744	5776575	0.55	5802	1514	29325	None
30608	20.83	0.22	Neural Network (Specific Model)	11	0.943	2510	296.1478873239437	534416	0.52	568	206	4988	None
3093	75.14	61.46	Neural Network (Specific Model)	11	0.93	3864	303.5491875923191	3308450	0.45	3385	874	22887	None
3125	88.44	45.85	Gradient Boost (General Model)	11	0.886	3921	267.80719144800776	4653270	0.47	5145	1227	20008	None
315	98.5	100.71	Gradient Boost (General Model)	11	0.897	6998	344.22422992966284	9486804	0.35	8246	1623	153193	None
3163	6.92	32.86	Neural Network (Specific Model)	11	0.855	8594	245.85922330097088	709597	0.49	824	117	22510	None
317	30.09	48.49	Neural Network (Specific Model)	11	0.898	18682	303.56410256410254	5840969	0.52	5772	517	151134	None
3219	63.8	0.04	Neural Network (Specific Model)	11	0.928	6471	382.2464664310954	1396511	0.4	1132	262	22160	None
323	100.0	66.05	Neural Network (Specific Model)	11	0.875	26201	297.734409221902	8840677	0.5	8675	613	257885	None
3302	75.16	12.96	Gradient Boost (General Model)	11	0.927	4439	328.37449318098044	2877510	0.45	2713	706	21585	None
3326	18.46	2.97	Neural Network (Specific Model)	11	0.913	11849	358.55555555555554	720312	0.33	612	107	80045	None
3375	8.63	0.37	Neural Network (Specific Model)	11	0.938	82703	270.82278481012656	341007	0.32	395	11	118692	None
338	10.29	117.08	Neural Network (Specific Model)	11	0.916	6408	317.70008544574193	18230985	0.42	17555	3447	123543	None
3402	8.54	1.31	Neural Network (Specific Model)	11	0.88	33408	235.7337962962963	345944	0.36	432	19	92367	None
3410	39.2	91.28	Neural Network (Specific Model)	11	0.869	8443	345.93443279160994	14911684	0.5	12491	2417	83960	None
3416	10.05	2.74	Neural Network (Specific Model)	11	0.926	31001	223.2281879194631	321708	0.35	447	30	79924	None
34212	3.62	0.85	Neural Network (Specific Model)	11	0.894	2944	337.0357142857143	411300	0.67	364	142	9985	None
3444	8.42	1.08	Neural Network (Specific Model)	11	0.9	14241	262.112582781457	263040	0.39	302	24	69340	None
345	76.7	109.2	Neural Network (Specific Model)	11	0.908	7414	285.7211895910781	6334540	0.45	6725	1050	114211	None
3468	57.53	111.89	Neural Network (Specific Model)	11	0.919	5489	319.6838082467315	15543358	0.39	14915	3215	66283	Low confidence prediction - substantial (41%) disagreement between completeness prediction models
3480	94.47	39.05	Gradient Boost (General Model)	11	0.878	10460	306.0443711967546	4117638	0.55	3944	586	59413	None
351	0.0	109.74	Neural Network (Specific Model)	11	0.878	6796	334.1218591051686	112335081	0.49	98499	20346	107317	None
3512	6.75	0.08	Neural Network (Specific Model)	11	0.93	6556	197.09137055837564	373486	0.5	591	66	52918	None
3540	6.81	0.16	Neural Network (Specific Model)	11	0.642	19424	143.8490990990991	296273	0.35	444	43	48061	None
3553	85.36	92.34	Gradient Boost (General Model)	11	0.846	7746	295.4636712877902	6262181	0.56	5987	1062	46306	None
3606	53.55	90.6	Neural Network (Specific Model)	11	0.9	3972	278.2796509072644	14750567	0.39	15927	3786	41986	Low confidence prediction - substantial (46%) disagreement between completeness prediction models
3623	100.0	98.76	Gradient Boost (General Model)	11	0.906	12260	295.74826757177203	6912226	0.62	7071	933	107626	None
3636	14.98	0.28	Neural Network (Specific Model)	11	0.926	37517	244.44496487119437	337188	0.31	427	22	39901	None
3696	14.21	0.3	Neural Network (Specific Model)	11	0.913	11550	255.484126984127	315501	0.35	378	33	98498	None
3737	10.82	1.72	Neural Network (Specific Model)	11	0.857	15173	267.0811554332875	676058	0.49	727	79	65029	None
3738	7.78	0.32	Neural Network (Specific Model)	11	0.919	19301	208.21120689655172	314310	0.39	464	42	64777	None
3740	94.83	40.67	Gradient Boost (General Model)	11	0.918	8450	299.8043267678398	3027176	0.42	3097	484	64494	None
3757	17.97	0.86	Neural Network (Specific Model)	11	0.883	12039	204.58115942028985	477782	0.39	690	66	57148	None
3764	100.0	115.57	Gradient Boost (General Model)	11	0.917	7004	314.5503861825701	16886140	0.42	16443	3036	78094	None
3786	23.38	13.61	Neural Network (Specific Model)	11	0.901	18324	263.48372911169747	996041	0.32	1137	82	53138	None
381	99.01	0.06	Gradient Boost (General Model)	11	0.885	28967	312.8821117375705	2066786	0.6	1951	100	94614	None
3834	69.47	2.13	Gradient Boost (General Model)	11	0.888	20810	315.1359311282284	2345409	0.57	2207	159	60439	None
3842	29.03	0.0	Neural Network (Specific Model)	11	0.913	8550	297.9576923076923	508231	0.42	520	73	42698	None
3847	27.69	5.14	Neural Network (Specific Model)	11	0.932	14724	300.2214285714286	810107	0.39	840	80	53652	None
3898	81.87	1.83	Gradient Boost (General Model)	11	0.886	12606	290.98151260504204	1756599	0.57	1785	195	35320	None
3905	88.78	33.11	Neural Network (Specific Model)	11	0.939	4298	305.8524251805986	2834309	0.45	2907	702	38122	None
3981	49.63	0.29	Neural Network (Specific Model)	11	0.927	11554	313.29701952723536	984489	0.42	973	113	35034	None
4	93.88	106.1	Neural Network (Specific Model)	11	0.908	117465	352.674711815562	3224856	0.42	2776	103	533820	None
400	84.97	25.61	Gradient Boost (General Model)	11	0.88	32070	305.7360219981668	2269739	0.55	2182	224	153074	None
4053	86.88	85.74	Neural Network (Specific Model)	11	0.907	15362	310.1520661157025	6198500	0.47	6050	767	75655	None
4082	68.05	0.0	Neural Network (Specific Model)	11	0.893	46957	349.14037267080744	1886996	0.44	1610	59	124917	None
4099	78.14	50.8	Gradient Boost (General Model)	11	0.878	4148	253.36173913043478	1488189	0.29	1725	364	32238	None
4116	19.5	2.89	Neural Network (Specific Model)	11	0.898	4564	272.441400304414	596556	0.35	657	139	31595	None
413	0.0	102.82	Neural Network (Specific Model)	11	0.897	11021	280.08858614847344	27032223	0.39	28921	3472	108502	None
41434	36.3	5.79	Gradient Boost (General Model)	11	0.941	3896	305.52835820895524	651796	0.32	670	171	33495	Low confidence prediction - substantial (63%) disagreement between completeness prediction models
4325	74.45	11.1	Gradient Boost (General Model)	11	0.913	5055	315.26540492957747	2350215	0.43	2272	516	26716	None
4476	99.12	97.94	Gradient Boost (General Model)	11	0.899	3775	277.65524530960977	10500467	0.48	11353	2817	47994	Low confidence prediction - substantial (27%) disagreement between completeness prediction models
4572	10.42	1.33	Neural Network (Specific Model)	11	0.896	8299	229.08550185873605	411451	0.4	538	65	22146	None
4576	7.6	0.28	Neural Network (Specific Model)	11	0.95	4980	235.86206896551724	408437	0.42	551	86	46583	None
4612	15.07	0.12	Neural Network (Specific Model)	11	0.768	7275	159.44	373197	0.29	600	67	21534	None
46136	63.53	14.1	Gradient Boost (General Model)	11	0.947	5518	212.9359756097561	2200514	0.47	3280	452	48950	None
4678	34.86	0.0	Neural Network (Specific Model)	11	0.908	4818	366.08498583569406	1279977	0.49	1059	291	21150	None
472	9.91	0.48	Neural Network (Specific Model)	11	0.937	66146	239.7204767063922	702648	0.54	923	39	68688	None
4729	82.53	2.76	Gradient Boost (General Model)	11	0.896	5381	278.09838625715776	1785848	0.58	1921	380	20973	None
4911	78.82	0.3	Neural Network (Specific Model)	11	0.908	5823	299.3910364145658	1761531	0.48	1785	362	20241	None
4988	10.26	0.84	Neural Network (Specific Model)	11	0.856	11721	235.0091264667536	629607	0.48	767	64	19938	None
532	54.77	1.56	Gradient Boost (General Model)	11	0.956	17414	405.3374642516683	1329910	0.5	1049	143	64557	Low confidence prediction - substantial (45%) disagreement between completeness prediction models
5434	11.57	0.02	Neural Network (Specific Model)	11	0.917	7433	309.6268656716418	271234	0.59	268	46	18397	None
54349	11.08	0.1	Neural Network (Specific Model)	11	0.891	6379	240.34358974358975	314864	0.33	390	69	18507	None
5529	6.07	0.49	Neural Network (Specific Model)	11	0.682	6423	129.15618221258134	260853	0.35	461	50	18093	None
5671	36.06	0.66	Neural Network (Specific Model)	11	0.897	4095	284.62364816149966	1317257	0.55	1387	350	11334	None
5729	58.44	2.51	Gradient Boost (General Model)	11	0.916	5145	307.54957264957267	1176284	0.55	1170	259	17545	None
5908	3.19	0.42	Neural Network (Specific Model)	11	0.831	12612	183.94149908592323	361448	0.51	547	37	17079	None
603	100.0	100.68	Gradient Boost (General Model)	11	0.884	12730	279.834260101776	28128254	0.59	29673	3852	283271	None
612	0.0	108.99	Neural Network (Specific Model)	11	0.923	5029	285.30784708249496	28486834	0.35	30814	6222	69149	None
6260	9.9	0.24	Neural Network (Specific Model)	11	0.92	50203	239.7017208413002	407531	0.38	523	44	118096	None
6704	82.68	35.69	Neural Network (Specific Model)	11	0.906	4107	326.8427835051546	2936949	0.59	2716	764	15366	None
6713	18.36	1.14	Neural Network (Specific Model)	11	0.809	5546	211.19603524229075	704501	0.49	908	154	15346	None
6833	95.97	90.86	Gradient Boost (General Model)	11	0.93	3300	287.9996740547588	5690702	0.34	6136	1709	15126	None
690	90.53	1.81	Neural Network (Specific Model)	11	0.917	16470	359.16871921182263	2859221	0.51	2436	223	65180	None
7122	9.46	0.94	Neural Network (Specific Model)	11	0.937	7873	345.24646464646463	546762	0.4	495	83	34911	None
723	99.82	70.27	Gradient Boost (General Model)	11	0.877	5635	288.0143619203939	4797204	0.63	4874	971	55214	None
7341	55.93	10.64	Gradient Boost (General Model)	11	0.907	3100	268.55230125523013	1695053	0.62	1912	546	14221	None
7367	10.48	0.71	Neural Network (Specific Model)	11	0.758	6781	143.77032967032966	515805	0.44	910	94	38168	None
7495	76.43	31.65	Gradient Boost (General Model)	11	0.886	5009	281.35453149001535	3094986	0.56	3255	679	53075	None
75	100.0	83.45	Neural Network (Specific Model)	11	0.9	33001	346.78193791157105	6132414	0.46	5315	309	150557	None
7517	74.92	68.12	Gradient Boost (General Model)	11	0.889	3107	280.83546026884466	5557979	0.61	5877	1758	16398	None
7617	73.2	1.09	Gradient Boost (General Model)	11	0.9	4082	289.4101818181818	1323965	0.49	1375	350	13771	None
7714	64.47	4.88	Neural Network (Specific Model)	11	0.919	3792	276.44245524296673	1760340	0.44	1955	484	13618	None
791	4.42	0.02	Neural Network (Specific Model)	11	0.939	29723	212.9682151589242	276235	0.44	409	26	52848	None
80752	57.57	9.48	Gradient Boost (General Model)	11	0.923	2900	279.0240213523132	1017220	0.44	1124	345	13043	None
8127	7.58	0.95	Neural Network (Specific Model)	11	0.86	7451	271.13548387096773	292832	0.49	310	52	13096	None
84140	6.99	0.26	Neural Network (Specific Model)	11	0.922	6161	248.46313799621927	425574	0.55	529	88	25821	None
8945	50.23	2.92	Gradient Boost (General Model)	11	0.936	3948	314.2321608040201	1000028	0.49	995	267	12113	None
9192	10.21	2.91	Neural Network (Specific Model)	11	0.891	4016	307.2180746561886	525894	0.37	509	139	11861	None
921	87.42	80.25	Gradient Boost (General Model)	11	0.886	5176	272.1441767795689	5076789	0.6	5521	1118	49028	None
9234	23.14	1.9	Neural Network (Specific Model)	11	0.855	6599	171.34149659863945	440355	0.36	735	81	38484	None
9542	79.79	60.62	Gradient Boost (General Model)	11	0.882	3283	252.70083847492486	5423227	0.57	6321	1660	14857	None
9637	17.79	16.97	Neural Network (Specific Model)	11	0.932	2686	289.1818181818182	286319	0.31	308	98	11438	None
1045	92.47	106.37	Neural Network (Specific Model)	11	0.914	5191	303.221216469809	9000747	0.35	9059	1923	45725	None
10782	26.5	1.3	Neural Network (Specific Model)	11	0.95	2946	334.4815409309791	656597	0.43	623	220	7083	None
1105	100.0	104.85	Gradient Boost (General Model)	11	0.888	7730	288.3891254029925	47057903	0.62	48388	8015	69314	None
11171	30.92	9.66	Neural Network (Specific Model)	11	0.925	3342	295.88075880758805	707118	0.45	738	210	12580	None
1190	92.27	19.81	Neural Network (Specific Model)	11	0.918	7188	311.68384358896634	3355781	0.45	3299	586	42901	None
123178	96.39	100.99	Gradient Boost (General Model)	11	0.845	4780	289.81814611154755	18288593	0.56	17822	4126	138522	None
1314	93.43	1.9	Gradient Boost (General Model)	11	0.898	12513	296.68582169709987	1842463	0.58	1862	212	41231	None
1429	89.74	43.35	Neural Network (Specific Model)	11	0.894	7495	278.7347127856702	3023581	0.48	3238	522	39575	None
1567	89.86	0.47	Neural Network (Specific Model)	11	0.911	9909	321.98268876611417	2872696	0.48	2715	375	37875	None
1570	94.61	95.47	Gradient Boost (General Model)	11	0.897	4211	272.41596300763973	9045217	0.61	9948	2227	37802	None
1579	21.54	0.0	Neural Network (Specific Model)	11	0.873	16270	315.82068965517243	627897	0.65	580	56	37729	None
164	100.0	96.41	Gradient Boost (General Model)	11	0.878	13623	286.7147286821705	5678302	0.62	5805	844	101303	None
16462	46.49	1.42	Neural Network (Specific Model)	11	0.945	3418	291.7949479940565	1244100	0.49	1346	366	15974	None
187	90.79	0.39	Neural Network (Specific Model)	11	0.877	32934	359.0970238095238	2060480	0.52	1680	94	96686	None
1949	95.71	101.64	Gradient Boost (General Model)	11	0.929	4611	296.31500488758553	3908998	0.38	4092	914	33392	None
209767	83.72	80.12	Gradient Boost (General Model)	11	0.921	12638	315.12192902638765	4506845	0.42	4396	525	209454	None
209892	58.52	9.29	Gradient Boost (General Model)	11	0.855	8839	218.5294502617801	1167837	0.34	1528	189	44245	None
209906	13.19	1.11	Neural Network (Specific Model)	11	0.89	20901	216.73684210526315	650959	0.37	893	46	81238	None
210021	28.04	1.29	Neural Network (Specific Model)	11	0.926	4991	293.760907504363	1088512	0.43	1146	234	62188	None
210056	22.76	4.53	Neural Network (Specific Model)	11	0.728	5650	160.0241874527589	867980	0.32	1323	166	59522	None
210095	13.5	2.56	Neural Network (Specific Model)	11	0.862	9740	267.2630906768838	725998	0.52	783	108	56419	None
210223	15.67	5.11	Neural Network (Specific Model)	11	0.893	6262	189.19316375198727	796083	0.4	1258	156	48934	None
210305	13.29	4.6	Neural Network (Specific Model)	4	0.888	7532	239.4202657807309	485810	0.4	602	79	33874	None
210317	12.42	1.21	Neural Network (Specific Model)	11	0.852	6869	255.43738656987296	494447	0.33	551	94	44835	None
210534	5.41	0.12	Neural Network (Specific Model)	11	0.838	7254	236.75669099756692	346627	0.5	411	56	35662	None
210704	9.59	0.29	Neural Network (Specific Model)	11	0.875	9201	244.96803652968038	549852	0.49	657	75	36250	None
210797	24.8	23.09	Neural Network (Specific Model)	11	0.837	4943	239.48891415577032	1505673	0.35	1759	351	29426	None
210933	20.9	2.66	Neural Network (Specific Model)	11	0.897	8867	299.4046052631579	607771	0.39	608	95	32723	None
211099	85.61	8.95	Gradient Boost (General Model)	11	0.924	8696	321.0979591836735	1529220	0.42	1470	226	30278	None
211128	6.32	0.01	Neural Network (Specific Model)	11	0.864	14189	203.71815718157183	259907	0.36	369	30	46035	None
211183	10.28	2.5	Neural Network (Specific Model)	11	0.945	9647	257.1476923076923	263143	0.43	325	38	29168	None
211401	9.54	0.02	Neural Network (Specific Model)	11	0.888	7305	294.9835164835165	362012	0.58	364	62	26726	None
211623	11.59	2.85	Neural Network (Specific Model)	11	0.93	6045	200.90433482810164	430871	0.39	669	86	23239	None
212079	5.41	0.06	Neural Network (Specific Model)	11	0.895	6184	233.65486725663717	264193	0.41	339	53	18677	None
212690	11.13	0.06	Neural Network (Specific Model)	11	0.949	4155	229.1466346153846	299848	0.43	416	77	12359	None
212778	7.84	0.13	Neural Network (Specific Model)	11	0.925	3670	204.29202037351442	386942	0.49	589	103	17969	None
2130	86.38	32.72	Gradient Boost (General Model)	11	0.88	9754	303.92736892736895	4299734	0.63	4158	625	61468	None
2155	92.69	20.18	Gradient Boost (General Model)	11	0.923	7273	296.3407884761183	2534322	0.44	2638	475	31256	None
216556	22.55	2.51	Neural Network (Specific Model)	11	0.93	4589	238.076171875	392443	0.32	512	101	9254	None
2191	89.95	89.85	Neural Network (Specific Model)	11	0.901	5468	302.3335075797177	5768906	0.45	5739	1238	30934	None
2245	0.95	109.69	Neural Network (Specific Model)	11	0.908	7144	347.6066903969074	29967444	0.5	26127	5260	59753	None
225	0.09	108.98	Neural Network (Specific Model)	11	0.888	8337	295.46004118264113	25629677	0.54	25739	4193	105320	None
22752	54.49	23.86	Gradient Boost (General Model)	11	0.917	2558	248.54558139534885	1744601	0.58	2150	658	7637	None
2279	87.21	102.54	Neural Network (Specific Model)	11	0.916	7841	317.77526608269756	11025331	0.45	10617	1796	64161	None
23432	28.72	9.65	Neural Network (Specific Model)	11	0.86	6373	227.60714285714286	2679429	0.51	3388	498	61367	None
