Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
220063	2.41	0.0	Neural Network (Specific Model)	11	0.934	4259	538.35	34559	0.38	20	8	7973	None
220115	6.04	0.14	Neural Network (Specific Model)	11	0.926	3446	293.8095238095238	39967	0.58	42	10	7946	None
220157	29.38	1.84	Gradient Boost (General Model)	11	0.888	3447	194.02173913043478	30132	0.57	46	8	7921	None
220308	5.04	0.07	Neural Network (Specific Model)	11	0.915	3127	189.75742574257427	125136	0.39	202	39	7852	None
220417	2.48	0.0	Neural Network (Specific Model)	11	0.879	5751	224.21212121212122	25130	0.42	33	5	7799	None
220472	2.79	0.0	Neural Network (Specific Model)	11	0.909	7764	251.78571428571428	46373	0.56	56	6	16761	None
220819	3.02	0.0	Neural Network (Specific Model)	11	0.95	3194	397.6764705882353	42660	0.39	34	13	7604	None
221081	4.31	0.0	Neural Network (Specific Model)	11	0.941	3383	317.2151898734177	79815	0.42	79	24	6608	None
221476	2.33	0.0	Neural Network (Specific Model)	11	0.921	4309	217.2325581395349	30321	0.54	43	7	7314	None
2215	3.15	0.76	Neural Network (Specific Model)	11	0.924	14222	318.8321167883212	141707	0.51	137	13	30664	None
221631	2.37	0.0	Neural Network (Specific Model)	11	0.973	5093	246.74358974358975	29353	0.34	39	6	7246	None
221885	2.6	0.09	Neural Network (Specific Model)	11	0.97	4164	248.30434782608697	35187	0.39	46	10	7140	None
221962	2.81	0.01	Neural Network (Specific Model)	11	0.955	4181	228.4	57337	0.39	80	15	7106	None
222088	2.31	0.0	Neural Network (Specific Model)	11	0.965	4394	270.6	25174	0.47	30	6	7063	None
222669	4.17	0.02	Neural Network (Specific Model)	11	0.935	4962	225.04545454545453	63303	0.46	88	17	6840	None
222717	2.98	0.07	Neural Network (Specific Model)	11	0.817	4037	239.6764705882353	29771	0.42	34	8	6825	None
223376	3.55	0.0	Neural Network (Specific Model)	11	0.921	3625	227.63087248322148	110306	0.34	149	33	6592	None
223384	3.06	0.0	Neural Network (Specific Model)	11	0.891	4698	374.90697674418607	54287	0.5	43	14	6587	None
224330	2.68	0.01	Neural Network (Specific Model)	11	0.867	2698	223.48717948717947	30047	0.53	39	10	5327	None
224387	2.84	0.0	Neural Network (Specific Model)	11	0.958	4725	204.875	30666	0.55	48	7	6261	None
224528	4.51	0.13	Neural Network (Specific Model)	11	0.906	3873	226.31506849315068	54539	0.36	73	15	4981	None
224603	2.41	0.0	Neural Network (Specific Model)	11	0.922	3643	205.03333333333333	39613	0.5	60	11	6192	None
225085	2.89	0.01	Neural Network (Specific Model)	11	0.797	2702	254.92537313432837	64053	0.45	67	22	5140	None
225818	4.62	0.29	Neural Network (Specific Model)	11	0.934	3121	242.10169491525423	91465	0.35	118	24	22216	None
226119	2.37	0.0	Neural Network (Specific Model)	11	0.959	3541	270.27027027027026	31181	0.39	37	9	5771	None
226962	2.93	0.0	Neural Network (Specific Model)	11	0.798	2720	205.76923076923077	49999	0.36	65	17	5573	None
227529	2.37	0.0	Neural Network (Specific Model)	11	0.998	41341	4584.0	41341	0.59	3	1	41341	None
227953	2.54	0.0	Neural Network (Specific Model)	11	0.923	4813	284.425	36814	0.31	40	9	9415	None
2281	2.44	0.0	Neural Network (Specific Model)	11	0.944	29740	302.38709677419354	29740	0.44	31	1	29740	None
228509	2.3	0.0	Neural Network (Specific Model)	11	0.869	4728	160.42	27604	0.37	50	8	5238	None
229279	8.92	0.0	Gradient Boost (General Model)	11	0.923	2619	254.64102564102564	32234	0.31	39	13	3359	None
229613	2.39	0.0	Neural Network (Specific Model)	11	0.946	2781	234.25714285714287	25927	0.51	35	9	5023	None
229654	3.07	0.05	Neural Network (Specific Model)	11	0.821	2493	179.5503875968992	84395	0.32	129	32	5015	None
229726	3.4	0.0	Neural Network (Specific Model)	11	0.937	3853	267.1	34116	0.57	40	11	4999	None
230231	2.49	0.0	Neural Network (Specific Model)	11	0.939	3240	242.77027027027026	57073	0.32	74	19	4918	None
231406	2.41	0.0	Neural Network (Specific Model)	11	0.945	2983	196.32203389830508	36613	0.4	59	12	4734	None
233456	2.36	0.0	Neural Network (Specific Model)	11	0.917	3572	256.3809523809524	35152	0.29	42	11	4436	None
235102	3.87	0.0	Neural Network (Specific Model)	11	0.943	3125	290.94594594594594	34135	0.5	37	12	4242	None
235130	2.24	0.0	Neural Network (Specific Model)	11	0.848	2951	217.3939393939394	25165	0.33	33	8	4240	None
235500	2.4	0.0	Neural Network (Specific Model)	11	0.682	2362	161.9111111111111	31978	0.4	45	13	3910	None
235841	2.44	0.0	Neural Network (Specific Model)	11	0.933	3207	197.39285714285714	35269	0.44	56	12	4153	None
236476	2.94	0.03	Neural Network (Specific Model)	11	0.824	3199	193.3235294117647	47381	0.51	68	15	4085	None
236563	5.82	0.25	Neural Network (Specific Model)	11	0.822	2585	214.3455497382199	148429	0.44	191	56	4076	None
239045	2.56	0.0	Neural Network (Specific Model)	11	0.839	2851	200.95652173913044	32850	0.45	46	12	3836	None
240983	7.02	0.0	Gradient Boost (General Model)	11	0.891	2953	277.22222222222223	25185	0.57	27	9	3663	None
2425	2.41	0.0	Neural Network (Specific Model)	11	0.911	28352	175.0952380952381	36047	0.56	63	2	28352	None
2427	96.22	91.56	Gradient Boost (General Model)	11	0.924	3719	308.74478702548566	11234595	0.4	11222	3087	28337	None
245503	8.58	1.11	Gradient Boost (General Model)	11	0.873	2605	358.57142857142856	25878	0.42	21	10	3340	None
2465	2.5	0.0	Neural Network (Specific Model)	11	0.933	27946	251.2549019607843	40850	0.47	51	2	27946	None
2480	3.83	0.0	Neural Network (Specific Model)	11	0.921	8828	264.11724137931037	124444	0.4	145	16	23329	None
250009	4.18	0.0	Neural Network (Specific Model)	11	0.947	2507	330.38709677419354	32396	0.52	31	13	3019	None
2537	2.68	0.0	Neural Network (Specific Model)	11	0.903	19651	214.07777777777778	63478	0.54	90	3	27343	None
2605	2.64	0.0	Neural Network (Specific Model)	11	0.851	26800	244.30555555555554	30927	0.47	36	2	26800	None
2614	2.96	0.0	Neural Network (Specific Model)	11	0.885	26701	226.0857142857143	26701	0.46	35	1	26701	None
2622	3.02	0.01	Neural Network (Specific Model)	11	0.941	17377	265.3787878787879	55531	0.38	66	3	26652	None
2651	2.45	0.0	Neural Network (Specific Model)	11	0.955	26354	538.2777777777778	30381	0.43	18	2	26354	None
2739	4.77	0.0	Neural Network (Specific Model)	11	0.936	25568	203.32835820895522	43333	0.5	67	2	25568	None
275	2.86	0.0	Neural Network (Specific Model)	11	0.761	72518	171.02777777777777	72518	0.37	108	1	72518	None
27623	2.82	0.0	Neural Network (Specific Model)	11	0.875	3826	267.81632653061223	44787	0.45	49	12	5306	None
2786	2.52	0.0	Neural Network (Specific Model)	11	0.929	25246	233.8	48668	0.59	65	2	25246	None
290	19.0	108.77	Neural Network (Specific Model)	11	0.925	7006	291.19610099505854	13923528	0.42	14773	2536	227256	None
2907	18.95	0.0	Neural Network (Specific Model)	11	0.933	9141	335.44309927360774	444526	0.43	413	63	19558	None
2920	2.95	0.03	Neural Network (Specific Model)	11	0.977	24174	195.18032786885246	36059	0.53	61	3	24174	None
3015	2.8	0.08	Neural Network (Specific Model)	11	0.925	49483	277.02	89376	0.49	100	6	49483	None
30608	20.84	0.22	Neural Network (Specific Model)	11	0.942	2510	295.99471830985914	534416	0.52	568	206	4988	None
3096	3.28	0.06	Neural Network (Specific Model)	11	0.939	22859	417.19354838709677	41103	0.44	31	3	22859	None
33139	2.7	0.0	Neural Network (Specific Model)	11	0.885	2884	307.02564102564105	81084	0.51	78	28	4758	None
33957	6.87	0.64	Neural Network (Specific Model)	11	0.944	2782	384.82142857142856	34222	0.32	28	12	4692	None
34136	2.36	0.0	Neural Network (Specific Model)	11	0.814	4677	133.56060606060606	31129	0.36	66	8	4677	None
3419	3.79	0.03	Neural Network (Specific Model)	11	0.904	78263	245.31333333333333	121770	0.41	150	2	78263	None
34665	2.57	0.0	Neural Network (Specific Model)	11	0.775	2408	144.20535714285714	62198	0.38	112	24	4634	None
3583	3.62	0.09	Neural Network (Specific Model)	11	0.954	11346	290.53125	87589	0.34	96	7	43753	None
3842	29.03	0.0	Neural Network (Specific Model)	11	0.913	8550	298.984555984556	508231	0.42	518	73	42698	None
3879	2.42	0.0	Neural Network (Specific Model)	11	0.895	39629	197.95	39629	0.52	60	1	39629	None
3898	81.87	1.83	Gradient Boost (General Model)	11	0.886	12606	290.9983193277311	1756599	0.57	1785	195	35320	None
3905	88.78	33.11	Neural Network (Specific Model)	11	0.939	4298	305.56426116838486	2834309	0.45	2910	702	38122	None
400	84.97	25.61	Gradient Boost (General Model)	11	0.88	32070	305.7332722273144	2269739	0.55	2182	224	153074	None
4073	4.41	0.2	Neural Network (Specific Model)	11	0.945	9720	236.53140096618358	154524	0.51	207	21	31961	None
4082	68.12	0.0	Neural Network (Specific Model)	11	0.893	46957	348.81141439205953	1886996	0.44	1612	59	124917	None
4092	4.0	0.03	Neural Network (Specific Model)	11	0.925	9408	233.51785714285714	168386	0.49	224	30	32423	None
4107	2.53	0.0	Neural Network (Specific Model)	11	0.964	31800	178.22413793103448	31800	0.47	58	1	31800	None
4139	2.38	0.0	Neural Network (Specific Model)	11	0.898	30962	310.03333333333336	30962	0.48	30	1	30962	None
4349	2.32	0.0	Neural Network (Specific Model)	11	0.975	26366	428.95	26366	0.46	20	1	26366	None
4388	2.43	0.0	Neural Network (Specific Model)	11	0.958	25543	374.77777777777777	42151	0.52	36	2	25543	None
4410	2.45	0.0	Neural Network (Specific Model)	11	0.911	25093	306.1111111111111	36145	0.46	36	3	25093	None
4413	3.21	0.01	Neural Network (Specific Model)	11	0.938	8706	232.09420289855072	102095	0.49	138	14	25076	None
4551	2.48	0.0	Neural Network (Specific Model)	11	0.779	9001	123.72164948453609	46220	0.38	97	5	22596	None
4572	10.42	1.33	Neural Network (Specific Model)	11	0.896	8299	228.70686456400742	411451	0.4	539	65	22146	None
46136	63.53	14.1	Gradient Boost (General Model)	11	0.948	5518	212.4452887537994	2200514	0.47	3290	452	48950	None
4666	3.48	0.01	Neural Network (Specific Model)	11	0.946	4765	248.82857142857142	82521	0.53	105	16	21177	None
4671	3.46	0.07	Neural Network (Specific Model)	11	0.93	5266	240.37272727272727	84937	0.48	110	17	21163	None
472	9.9	0.48	Neural Network (Specific Model)	11	0.937	66146	239.51462621885156	702648	0.54	923	39	68688	None
477	2.83	0.01	Neural Network (Specific Model)	11	0.933	68350	215.66346153846155	71734	0.47	104	2	68350	None
4791	5.2	0.2	Neural Network (Specific Model)	11	0.898	11406	331.531914893617	103351	0.44	94	11	20717	None
4918	2.57	0.01	Neural Network (Specific Model)	11	0.949	8956	194.56716417910448	40784	0.56	67	5	20224	None
50689	5.02	0.0	Neural Network (Specific Model)	11	0.873	2514	215.82269503546098	104293	0.59	141	41	3779	None
532	54.77	1.56	Gradient Boost (General Model)	11	0.962	17414	398.4212488350419	1329910	0.5	1073	143	64557	Low confidence prediction - substantial (45%) disagreement between completeness prediction models
5396	2.3	0.05	Neural Network (Specific Model)	11	0.919	18523	185.44642857142858	33807	0.55	56	2	18523	None
54349	11.07	0.1	Neural Network (Specific Model)	11	0.89	6379	241.33505154639175	314864	0.33	388	69	18507	None
5443	2.61	0.0	Neural Network (Specific Model)	11	0.932	12599	226.59677419354838	44930	0.56	62	5	18353	None
5454	2.37	0.0	Neural Network (Specific Model)	11	0.894	18323	315.9117647058824	36021	0.43	34	2	18323	None
54747	2.62	0.0	Neural Network (Specific Model)	11	0.878	2203	301.9555555555556	46349	0.44	45	20	3634	None
5514	2.66	0.0	Neural Network (Specific Model)	11	0.917	18124	208.0731707317073	27767	0.52	41	2	18124	None
5546	3.64	0.0	Neural Network (Specific Model)	11	0.938	12155	197.63095238095238	52748	0.63	84	6	18019	None
5613	8.43	0.06	Neural Network (Specific Model)	11	0.862	8848	171.03608247422682	227447	0.5	388	29	17846	None
5704	3.38	0.33	Neural Network (Specific Model)	11	0.953	6052	259.7578947368421	77247	0.51	95	16	17581	None
5707	2.57	0.0	Neural Network (Specific Model)	11	0.946	17576	279.8709677419355	27436	0.44	31	3	17576	None
6016	4.76	0.0	Neural Network (Specific Model)	11	0.907	8271	185.4	60935	0.42	100	9	16825	None
654	2.55	0.0	Neural Network (Specific Model)	11	0.92	58171	330.5740740740741	58171	0.55	54	1	58171	None
6579	2.63	0.0	Neural Network (Specific Model)	11	0.674	15596	133.24528301886792	30911	0.32	53	2	15596	None
6803	5.11	0.0	Neural Network (Specific Model)	4	0.938	5687	275.7926829268293	144055	0.32	164	26	15176	None
6887	3.59	0.03	Neural Network (Specific Model)	11	0.93	10287	296.5192307692308	99239	0.37	104	15	15001	None
71971	2.66	0.02	Neural Network (Specific Model)	11	0.886	5748	199.59259259259258	36305	0.5	54	8	7818	None
822	100.0	71.54	Gradient Boost (General Model)	11	0.924	7636	309.68159956025835	7304713	0.43	7277	1187	52033	None
835	2.41	0.0	Neural Network (Specific Model)	11	0.922	51672	253.38095238095238	51672	0.52	63	1	51672	None
866	3.2	0.01	Neural Network (Specific Model)	11	0.941	50768	415.83076923076925	86164	0.57	65	6	50768	None
95396	3.72	0.07	Neural Network (Specific Model)	11	0.538	16783	150.3360655737705	202949	0.41	244	21	47067	None
9569	2.74	0.1	Neural Network (Specific Model)	11	0.879	9870	258.1	61399	0.44	70	10	11494	None
9609	2.31	0.0	Neural Network (Specific Model)	11	0.908	9621	168.91304347826087	25588	0.56	46	3	11462	None
9635	2.37	0.0	Neural Network (Specific Model)	11	0.961	10430	735.1428571428571	32125	0.43	14	3	11442	None
9835	3.51	0.0	Neural Network (Specific Model)	11	0.944	10935	249.42	78981	0.51	100	10	11253	None
9921	2.42	0.0	Neural Network (Specific Model)	11	0.886	6004	323.5263157894737	41621	0.35	38	8	11168	None
10316	3.58	0.08	Neural Network (Specific Model)	11	0.827	3301	130.18145161290323	116421	0.45	248	35	10822	None
1054	3.24	0.0	Neural Network (Specific Model)	11	0.918	45456	218.453125	45456	0.3	64	1	45456	None
10697	2.42	0.0	Neural Network (Specific Model)	11	0.911	6970	199.08450704225353	46233	0.31	71	9	10492	None
107090	2.85	0.03	Neural Network (Specific Model)	11	0.913	4779	307.4109589041096	73638	0.52	73	18	6830	None
11399	2.55	0.0	Neural Network (Specific Model)	11	0.951	4375	244.36231884057972	52962	0.37	69	13	9946	None
11481	2.67	0.0	Neural Network (Specific Model)	11	0.919	7158	249.8695652173913	37416	0.56	46	6	9895	None
11552	4.42	0.0	Neural Network (Specific Model)	11	0.888	21973	298.02366863905326	169905	0.57	169	13	39334	None
120215	2.72	0.0	Neural Network (Specific Model)	11	0.954	3423	309.3207547169811	51525	0.49	53	16	5179	None
12098	3.05	0.0	Neural Network (Specific Model)	11	0.89	9469	198.85294117647058	68115	0.49	102	10	9469	None
12297	2.38	0.0	Neural Network (Specific Model)	11	0.801	8759	288.5151515151515	35595	0.51	33	6	9346	None
12415	2.35	0.0	Neural Network (Specific Model)	11	0.982	5906	370.4347826086956	25958	0.57	23	5	9280	None
1246	2.58	0.0	Neural Network (Specific Model)	11	0.923	42095	240.38888888888889	42095	0.45	54	1	42095	None
12480	2.66	0.0	Neural Network (Specific Model)	11	0.987	6395	959.9583333333334	70042	0.41	24	16	9239	None
12544	2.31	0.0	Neural Network (Specific Model)	11	0.893	6588	189.525	25418	0.49	40	5	9204	None
12766	2.74	0.56	Neural Network (Specific Model)	11	0.911	6890	318.35897435897436	40851	0.53	39	7	9077	None
1311	2.62	0.0	Neural Network (Specific Model)	11	0.952	41270	274.1666666666667	41270	0.41	48	1	41270	None
15052	2.88	0.0	Neural Network (Specific Model)	11	0.877	4686	344.5	35225	0.43	30	8	8015	None
15218	34.74	8.34	Neural Network (Specific Model)	11	0.925	2846	263.63600782778866	871148	0.43	1022	304	7946	None
1538	2.76	0.0	Neural Network (Specific Model)	11	0.923	37566	277.2542372881356	105690	0.59	118	8	38300	None
1567	89.88	0.47	Neural Network (Specific Model)	11	0.911	9909	321.9889502762431	2872696	0.48	2715	375	37875	None
160857	3.97	0.0	Neural Network (Specific Model)	11	0.931	2174	268.23809523809524	36181	0.5	42	16	2758	None
16716	22.16	0.13	Neural Network (Specific Model)	11	0.945	2669	283.8300220750552	407462	0.38	453	146	7402	None
169746	2.61	0.0	Neural Network (Specific Model)	11	0.911	6306	212.3030303030303	45936	0.43	66	9	7563	None
1700	2.79	0.0	Neural Network (Specific Model)	11	0.926	36242	239.48684210526315	58721	0.44	76	3	36242	None
18320	2.1	0.0	Neural Network (Specific Model)	11	0.834	5222	275.6111111111111	53526	0.48	54	13	6941	None
1961	3.0	0.01	Neural Network (Specific Model)	11	0.903	33224	267.13392857142856	98818	0.37	112	3	33282	None
2012	5.49	0.0	Neural Network (Specific Model)	11	0.897	18298	205.20338983050848	200941	0.47	295	14	32808	None
202	3.94	0.01	Neural Network (Specific Model)	11	0.879	90535	167.83428571428573	99653	0.43	175	3	90535	None
20346	2.71	0.0	Neural Network (Specific Model)	11	0.86	3725	199.25	35991	0.5	52	10	6466	None
205588	3.16	0.09	Neural Network (Specific Model)	11	0.927	4482	360.2589928057554	161946	0.57	139	40	10138	None
20785	2.63	0.05	Neural Network (Specific Model)	11	0.938	3509	265.0566037735849	44788	0.36	53	13	6371	None
209729	2.5	0.0	Neural Network (Specific Model)	11	0.853	53863	304.66037735849056	56727	0.5	53	2	53863	None
209739	2.51	0.0	Neural Network (Specific Model)	11	0.973	51533	619.2592592592592	51533	0.35	27	1	51533	None
209954	4.38	0.07	Neural Network (Specific Model)	11	0.907	17295	269.6393939393939	293206	0.47	330	28	72580	None
209981	14.87	3.0	Neural Network (Specific Model)	11	0.915	15047	204.73366013071896	817151	0.5	1224	90	52427	None
210234	4.51	0.02	Neural Network (Specific Model)	11	0.938	15527	293.4707903780069	271763	0.43	291	25	48211	None
210247	12.86	0.31	Neural Network (Specific Model)	11	0.898	4136	207.35889243876466	647754	0.39	939	155	26982	None
2103	4.11	1.3	Neural Network (Specific Model)	11	0.925	10599	379.94444444444446	110795	0.4	90	20	31772	None
210375	4.58	0.03	Neural Network (Specific Model)	11	0.873	27566	198.3021582733813	94086	0.37	139	4	43049	None
210411	2.88	0.0	Neural Network (Specific Model)	11	0.919	42073	241.84848484848484	77787	0.45	99	4	42073	None
210506	12.18	1.42	Neural Network (Specific Model)	11	0.857	17193	182.6511111111111	287218	0.36	450	32	39720	None
210606	4.67	0.07	Neural Network (Specific Model)	11	0.89	12615	274.73	184750	0.51	200	23	37805	None
210717	3.42	0.0	Neural Network (Specific Model)	11	0.912	33208	226.23972602739727	108042	0.55	146	6	36043	None
210739	3.97	0.2	Neural Network (Specific Model)	11	0.91	10729	258.7013888888889	122500	0.54	144	19	35729	None
210804	3.3	0.0	Neural Network (Specific Model)	11	0.939	18215	197.79354838709676	97449	0.55	155	15	34653	None
210871	17.33	2.31	Neural Network (Specific Model)	11	0.836	6507	171.1390423572744	664241	0.36	1086	128	18362	None
210889	3.65	0.06	Neural Network (Specific Model)	11	0.929	8923	207.25	127565	0.47	192	22	33332	None
211	3.44	0.0	Neural Network (Specific Model)	11	0.884	87851	247.37142857142857	87851	0.46	105	1	87851	None
211070	5.22	0.02	Neural Network (Specific Model)	11	0.906	9326	280.09157509157507	251449	0.52	273	34	30666	None
211150	3.12	0.0	Neural Network (Specific Model)	11	0.933	10403	202.12121212121212	64059	0.43	99	6	29563	None
211165	11.09	1.22	Neural Network (Specific Model)	11	0.904	5443	334.0040567951319	545112	0.39	493	113	29334	None
211353	3.15	0.0	Neural Network (Specific Model)	11	0.918	5790	329.4025974025974	82537	0.51	77	16	27194	None
211410	7.12	0.0	Neural Network (Specific Model)	11	0.876	11873	255.38129496402877	242583	0.43	278	29	26728	None
211508	2.5	0.0	Neural Network (Specific Model)	11	0.903	25653	237.04615384615386	51152	0.48	65	5	25653	None
